행정동,도로명주소,지번주소,위도,경도,데이터기준일자
가산동,서울특별시 금천구 벚꽃로56길8(1),서울특별시 금천구 가산동 4-22,37.4851819,126.8814385,2024-01-04
가산동,서울특별시 금천구 벚꽃로56길8(2),서울특별시 금천구 가산동 4-22,37.4851819,126.8814385,2024-01-04
가산동,서울특별시 금천구 벚꽃로340-3,서울특별시 금천구 가산동 5-35,37.4846973,126.8816492,2024-01-04
가산동,서울특별시 금천구 벚꽃로56길32,서울특별시 금천구 가산동 32-25,37.4844526,126.8824444,2024-01-04
가산동,서울특별시 금천구 벚꽃로328,서울특별시 금천구 가산동 32-60,37.4837832,126.8821717,2024-01-04
가산동,서울특별시 금천구 벚꽃로38길 39,서울특별시 금천구 가산동 83-11,37.482682,126.8848226,2024-01-04
가산동,서울특별시 금천구 가산로9길9,서울특별시 금천구 가산동 144-4,37.4768155,126.8914558,2024-01-04
가산동,서울특별시 금천구 가산로99(1),서울특별시 금천구 가산동 769 두산위브아파트,37.4744482,126.8926779,2024-01-04
가산동,서울특별시 금천구 가산로99(2),서울특별시 금천구 가산동 769 두산위브아파트,37.4744482,126.8926779,2024-01-04
가산동,서울특별시 금천구 가산로91,서울특별시 금천구 가산동 153-6,37.4740547,126.8939499,2024-01-04
가산동,서울특별시 금천구 가산로100,서울특별시 금천구 가산동 150-8 서울탁주구로연합제조장,37.4749667,126.8941626,2024-01-04
가산동,서울특별시 금천구 남부순환로1268,서울특별시 금천구 가산동 142-19,37.4788005,126.8917431,2024-01-04
가산동,서울특별시 금천구 남부순환로108길11-15,서울특별시 금천구 가산동 146-73,37.4778506,126.8932608,2024-01-04
가산동,서울특별시 금천구 남부순환로1284,서울특별시 금천구 가산동 146-78 동양제과(주)시흥DC장,37.4782381,126.8932664,2024-01-04
가산동,서울특별시 금천구 남부순환로1298,서울특별시 금천구 가산동 146-2,37.4782712,126.8948714,2024-01-04
가산동,서울특별시 금천구 시흥대로145길67,서울특별시 금천구 가산동 150-15 G밸리 하우스,37.4753712,126.8940549,2024-01-04
가산동,서울특별시 금천구 시흥대로149가길6,서울특별시 금천구 가산동 148-11 가산매봉노인정,37.4756197,126.8955775,2024-01-04
가산동,서울특별시 금천구 시흥대로149길 36,서울특별시 금천구 독산동 147-48,37.4753529,126.8959545,2024-01-04
가산동,서울특별시 금천구 시흥대로151길39,서울특별시 금천구 가산동 148-6,37.4762201,126.8961905,2024-01-04
가산동,서울특별시 금천구 시흥대로153길53,서울특별시 금천구 가산동 148-28 가산동 공영주차장,37.476674,126.8955846,2024-01-04
가산동,서울특별시 금천구 가산로5길15,서울특별시 금천구 가산동 234-41 가산더블레스,37.4734398,126.8937216,2024-01-04
가산동,서울특별시 금천구 가산로5 길무아래공원,서울특별시 금천구 독산동 199-15,37.470788,126.902115,2024-01-04
가산동,서울특별시 금천구 두산로9길56,서울특별시 금천구 가산동 234-46 가산삼익아파트,37.4728201,126.8929732,2024-01-04
가산동,서울특별시 금천구 가산로5길37,서울특별시 금천구 가산동 234-35,37.4735198,126.8926351,2024-01-04
가산동,서울특별시 금천구 가산로99,서울특별시 금천구 가산동 769 두산위브아파트,37.4744482,126.8926779,2024-01-04
가산동,서울특별시 금천구 가산로7길55,서울특별시 금천구 가산동 236-20,37.4742198,126.8904202,2024-01-04
가산동,서울특별시 금천구 가산로3길96,서울특별시 금천구 가산동 237-44,37.4724432,126.8902542,2024-01-04
가산동,서울특별시 금천구 가산로9길97-12,서울특별시 금천구 가산동 239-19 세명하이빌,37.4742004,126.8874019,2024-01-04
가산동,서울특별시 금천구 벚꽃로길 24(1),서울특별시 금천구 가산동 219-8(1),32.5220203,123.7417741,2024-01-04
가산동,서울특별시 금천구 벚꽃로길 24(2),서울특별시 금천구 가산동 219-8(2),32.5220203,123.7417741,2024-01-04
가산동,서울특별시 금천구 벚꽃로길 24(3),서울특별시 금천구 가산동 219-8(3),32.5220203,123.7417741,2024-01-04
가산동,서울특별시 금천구 벚꽃로길 24(4),서울특별시 금천구 가산동 219-8(4),32.5220203,123.7417741,2024-01-04
가산동,서울특별시 금천구 벚꽃로길 24(5),서울특별시 금천구 가산동 219-8(5),32.5220203,123.7417741,2024-01-04
가산동,서울특별시 금천구 벚꽃로길 24(6),서울특별시 금천구 가산동 219-8(6),32.5220203,123.7417741,2024-01-04
독산1동,서울특별시 금천구 안양천로37,서울특별시 금천구 안양천로37,37.4569779,126.8956708,2024-01-04
독산1동,서울특별시 금천구 금하로1길71,서울특별시 금천구 독산동 1104,37.4544183,126.8907919,2024-01-04
독산1동,서울특별시 금천구 시흥대로337,서울특별시 금천구 독산동 1011-12,37.4636588,126.897076,2024-01-04
독산1동,서울특별시 금천구 시흥대로101길24,서울특별시 금천구 독산동 1009-8 후암타운,37.4643775,126.8958785,2024-01-04
독산1동,서울특별시 금천구 벚꽃로10길94,서울특별시 금천구 독산동 1010 경로당,37.4646154,126.8953098,2024-01-04
독산1동,서울특별시 금천구 시흥대로351,서울특별시 금천구 독산동 1009-29 류성빌딩,37.46493,126.8971478,2024-01-04
독산1동,서울특별시 금천구 범안로16길29,서울특별시 금천구 독산동 1007-10,37.4653646,126.8954458,2024-01-04
독산1동,서울특별시 금천구 범안로16길11,서울특별시 금천구 독산동 1007-5 효성정밀(주),37.4658868,126.8954042,2024-01-04
독산1동,서울특별시 금천구 범안로12길56,서울특별시 금천구 독산동 1005-4 가산글로벌퍼스트,37.464359,126.8929398,2024-01-04
독산1동,서울특별시 금천구 범안로12길50,서울특별시 금천구 독산동 1005-3,37.464447,126.8927124,2024-01-04
독산1동,서울특별시 금천구 범안로12가길55,서울특별시 금천구 독산동 1006-164,37.4649034,126.8943108,2024-01-04
독산1동,서울특별시 금천구 범안로12길30,서울특별시 금천구 독산동 1004-6,37.4651309,126.8916623,2024-01-04
독산1동,서울특별시 금천구 범안로12길24,서울특별시 금천구 독산동 1004-5,37.4653837,126.8917151,2024-01-04
독산1동,서울특별시 금천구 범안로12길8,서울특별시 금천구 독산동 1003-10,37.4661131,126.8916704,2024-01-04
독산1동,서울특별시 금천구 범안로12가길7,서울특별시 금천구 독산동 1006-3 미림A클래스,37.466128,126.8922919,2024-01-04
독산1동,서울특별시 금천구 범안로14길16,서울특별시 금천구 독산동 1006-11,37.46599,126.8929496,2024-01-04
독산1동,서울특별시 금천구 범안로14길9,서울특별시 금천구 독산동 1006-39,37.4660934,126.8934116,2024-01-04
독산1동,서울특별시 금천구 범안로1170,서울특별시 금천구 독산동 1003-9,37.4663289,126.891622,2024-01-04
독산1동,서울특별시 금천구 범안로 17길 23,서울특별시 금천구 독산동 331-4 우정오피스텔,37.4675947,126.8939999,2024-01-04
독산1동,서울특별시 금천구 범안로 17길 64,서울특별시 금천구 독산동 300-10,37.469342,126.8939289,2024-01-04
독산1동,서울특별시 금천구 두산로 54,서울특별시 금천구 독산동 300-1 상승강재(주),37.4700534,126.8938845,2024-01-04
독산1동,서울특별시 금천구 범안로 15길 57,서울특별시 금천구 독산동 333-7,37.4688279,126.8919469,2024-01-04
독산1동,서울특별시 금천구 두산로 32,서울특별시 금천구 독산동 333-23,37.4700848,126.8914648,2024-01-04
독산1동,서울특별시 금천구 벚꽃로 18길 33,서울특별시 금천구 독산동 999-11,37.4682497,126.8908249,2024-01-04
독산1동,서울특별시 금천구 벚꽃로 18길 48,서울특별시 금천구 독산동 332-43 정음정밀,37.4680512,126.8917549,2024-01-04
독산1동,서울특별시 금천구 범안로 15길 34,서울특별시 금천구 독산동 331-19,37.4679986,126.8928748,2024-01-04
독산1동,서울특별시 금천구 범안로 1175,서울특별시 금천구 독산동 332-22,37.4666967,126.8924079,2024-01-04
독산1동,서울특별시 금천구 범안로 15길 27-11,서울특별시 금천구 독산동 332-9,37.4676409,126.8922018,2024-01-04
독산1동,서울특별시 금천구 범안로 11길 14,서울특별시 금천구 독산동 332-17,37.4672942,126.8917434,2024-01-04
독산1동,서울특별시 금천구 가산로3길139,서울특별시 금천구 독산동 336-20,37.4718241,126.8876632,2024-01-04
독산1동,서울특별시 금천구 두산로3길24,서울특별시 금천구 독산동 335-13 대웅정밀,37.4716973,126.8895078,2024-01-04
독산1동,서울특별시 금천구 두산로5길32,서울특별시 금천구 독산동 303-3,37.4719181,126.8909516,2024-01-04
독산1동,서울특별시 금천구 두산로7길32,서울특별시 금천구 독산동 302-5 대성연립,37.4718483,126.892151,2024-01-04
독산1동,서울특별시 금천구 두산로7길31,서울특별시 금천구 독산동 302-5,37.4718229,126.8913713,2024-01-04
독산1동,서울특별시 금천구 두산로9길23,서울특별시 금천구 독산동 1159 아이유하임,37.4714727,126.8924505,2024-01-04
독산1동,서울특별시 금천구 두산로13길28,서울특별시 금천구 독산동 295-19 대성금형 독산동공장,37.4714261,126.8951757,2024-01-04
독산1동,서울특별시 금천구 시흥대로123길41,서울특별시 금천구 독산동 295-9 체리빌2차,37.471109,126.8959604,2024-01-04
독산1동,서울특별시 금천구 두산로71,서울특별시 금천구 독산동 295-10 롯데VIC마켓금천점,37.4706198,126.8956737,2024-01-04
독산1동,서울특별시 금천구 시흥대로123길11,서울특별시 금천구 독산동 289-5 독산1동주민센터,37.470209,126.8970363,2024-01-04
독산1동,서울특별시 금천구 가산로63,서울특별시 금천구 독산동 296-8,37.4719633,126.8957783,2024-01-04
독산1동,서울특별시 금천구 시흥대로123길87,서울특별시 금천구 독산동 298-2,37.4728423,126.8943861,2024-01-04
독산1동,서울특별시 금천구 시흥대로139길32,서울특별시 금천구 독산동 149-63,37.4730135,126.8963055,2024-01-04
독산1동,서울특별시 금천구 가산로78,서울특별시 금천구 독산동 148-17 기업은행,37.4733583,126.8955995,2024-01-04
독산1동,서울특별시 금천구 시흥대로141길49,서울특별시 금천구 독산동 144-82,37.4751154,126.8975408,2024-01-04
독산1동,서울특별시 금천구 시흥대로153길10,서울특별시 금천구 독산동 143-13,37.4772187,126.8979508,2024-01-04
독산1동,서울특별시 금천구 시흥대로151길54,서울특별시 금천구 독산동 144-22,37.4769259,126.896508,2024-01-04
독산2동,서울특별시 금천구 독산로64길107,서울특별시 금천구 독산동 376-26,37.4666709,126.9080309,2024-01-04
독산2동,서울특별시 금천구 독산로64길96,서울특별시 금천구 독산동 378-30 문교빌라,37.4665295,126.9073547,2024-01-04
독산2동,서울특별시 금천구 독산로58나길81,서울특별시 금천구 독산동 378-89 구립소나무어린이집,37.466559,126.9066421,2024-01-04
독산2동,서울특별시 금천구 독산로64길78,서울특별시 금천구 독산동 378-358,37.4666828,126.9063916,2024-01-04
독산2동,서울특별시 금천구 독산로68길48,서울특별시 금천구 독산동 1039-4 신세계타운,37.4666995,126.9043,2024-01-04
독산2동,서울특별시 금천구 독산로68길34,서울특별시 금천구 독산동 1040-1 한신빌,37.4664861,126.9036362,2024-01-04
독산2동,서울특별시 금천구 독산로68길23,서울특별시 금천구 독산동 1038-10,37.4663722,126.9030161,2024-01-04
독산2동,서울특별시 금천구 독산로64가길4-12,서울특별시 금천구 독산동 1040-46,37.4658554,126.9036454,2024-01-04
독산2동,서울특별시 금천구 독산로64가길9,서울특별시 금천구 독산동 1041-19,37.4655092,126.9032322,2024-01-04
독산2동,서울특별시 금천구 독산로58가길46,서울특별시 금천구 독산동 378-326 한백아트,37.4638992,126.9064548,2024-01-04
독산2동,서울특별시 금천구 독산로58가길68,서울특별시 금천구 독산동 378-48 성창빌라,37.4649492,126.9069821,2024-01-04
독산2동,서울특별시 금천구 독산로58가길77,서울특별시 금천구 독산동 378-345,37.4654435,126.9068392,2024-01-04
독산2동,서울특별시 금천구 독산로58길71,서울특별시 금천구 독산동 378-380,37.4659894,126.9064356,2024-01-04
독산2동,서울특별시 금천구 독산로58나길56,서울특별시 금천구 독산동 378-77 동양드림아파트,37.4655049,126.9066575,2024-01-04
독산2동,서울특별시 금천구 독산로58라길22,서울특별시 금천구 독산동 378-192 한신빌,37.4649242,126.906225,2024-01-04
독산2동,서울특별시 금천구 독산로58나길35,서울특별시 금천구 독산동 378-347,37.4645986,126.9060941,2024-01-04
독산2동,서울특별시 금천구 독산로58나길30,서울특별시 금천구 독산동 378-344,37.4642387,126.9061446,2024-01-04
독산2동,서울특별시 금천구 독산로58길30,서울특별시 금천구 독산동 378-218 한신에버빌,37.4646762,126.9047365,2024-01-04
독산2동,서울특별시 금천구 독산로58나길5,서울특별시 금천구 독산동 378-208 한신에버빌,37.4646049,126.904828,2024-01-04
독산2동,서울특별시 금천구 독산로58가길6,서울특별시 금천구 독산동 378-303,37.4641399,126.9042357,2024-01-04
독산2동,서울특별시 금천구 독산로58가길14,서울특별시 금천구 독산동 378-307,37.4640083,126.9046219,2024-01-04
독산2동,서울특별시 금천구 독산로58나길12,서울특별시 금천구 독산동 378-295 청운에버빌,37.4643004,126.9050246,2024-01-04
독산2동,서울특별시 금천구 독산로58나길26,서울특별시 금천구 독산동 378-342 금강누리빌,37.4641827,126.9059419,2024-01-04
독산2동,서울특별시 금천구 독산로50길11-14,서울특별시 금천구 시흥동 21-14,37.463329,126.9052083,2024-01-04
독산2동,서울특별시 금천구 독산로52길5,서울특별시 금천구 독산동 378-469,37.4629341,126.9044115,2024-01-04
독산2동,서울특별시 금천구 독산로174,서울특별시 금천구 독산동 378-470,37.4628153,126.9042324,2024-01-04
독산2동,서울특별시 금천구 독산로51길11,서울특별시 금천구 독산동 1046-12 성웅빌라트,37.4628144,126.9031585,2024-01-04
독산2동,서울특별시 금천구 독산로193,서울특별시 금천구 독산동 1043-9 승아사택,37.4642528,126.9028097,2024-01-04
독산2동,서울특별시 금천구 독산로181,서울특별시 금천구 독산동 1043-16,37.4633936,126.9034327,2024-01-04
독산2동,서울특별시 금천구 시흥대로288,서울특별시 금천구 독산동 1077-8,37.4592635,126.8991978,2024-01-04
독산2동,서울특별시 금천구 시흥대로336,서울특별시 금천구 독산동 1054-28 농협,37.463612,126.8978567,2024-01-04
독산2동,서울특별시 금천구 시흥대로360,서울특별시 금천구 독산동 1031-10,37.4655693,126.8980766,2024-01-04
독산2동,서울특별시 금천구 시흥대로106길17,서울특별시 금천구 독산동 1032-23,37.4659973,126.8995173,2024-01-04
독산2동,서울특별시 금천구 시흥대로104길29-19,서울특별시 금천구 독산동 1033-39,37.4656004,126.8994779,2024-01-04
독산2동,서울특별시 금천구 시흥대로104다길12,서울특별시 금천구 독산동 1036-17,37.4651253,126.9007057,2024-01-04
독산2동,서울특별시 금천구 시흥대로104다길22-1,서울특별시 금천구 독산동 1036-42,37.4655411,126.9008466,2024-01-04
독산2동,서울특별시 금천구 범안로1254,서울특별시 금천구 독산동 1037,37.4663375,126.9012193,2024-01-04
독산2동,서울특별시 금천구 독산로215,서울특별시 금천구 독산동 1037-4,37.4659815,126.9016992,2024-01-04
독산2동,서울특별시 금천구 독산로205,서울특별시 금천구 독산동 1042,37.4651391,126.9021863,2024-01-04
독산2동,서울특별시 금천구 시흥대로78길37,서울특별시 금천구 독산동 1066-3 천문기도원,37.4597635,126.8996765,2024-01-04
독산2동,서울특별시 금천구 시흥대로78길46,서울특별시 금천구 독산동 1067-4,37.4601878,126.8997607,2024-01-04
독산2동,서울특별시 금천구 시흥대로78길58,서울특별시 금천구 독산동 1068-2,37.4606987,126.8994706,2024-01-04
독산2동,서울특별시 금천구 시흥대로90길63,서울특별시 금천구 독산동 1062-10,37.4630082,126.900748,2024-01-04
독산2동,서울특별시 금천구 시흥대로94길57,서울특별시 금천구 독산동 1049-28,37.4634582,126.9006849,2024-01-04
독산2동,서울특별시 금천구 시흥대로94길12,서울특별시 금천구 독산동 1060,37.4620159,126.8986827,2024-01-04
독산2동,서울특별시 금천구 시흥대로98길31,서울특별시 금천구 독산동 1051-27 정우빌라,37.4638999,126.8997402,2024-01-04
독산2동,서울특별시 금천구 시흥대로98길22,서울특별시 금천구 독산동 1057-8 삼성아르빌,37.4634644,126.8994188,2024-01-04
독산2동,서울특별시 금천구 시흥대로98길40,서울특별시 금천구 독산동 1050-16,37.4640127,126.9002472,2024-01-04
독산2동,서울특별시 금천구 시흥대로84길81,서울특별시 금천구 독산동 1072-18 동궁빌라,37.462453,126.90209,2024-01-04
독산2동,서울특별시 금천구 시흥대로84길14,서울특별시 금천구 독산동 1075 수림하이랜드,37.4598613,126.9005002,2024-01-04
독산2동,서울특별시 금천구 시흥대로86길20,서울특별시 금천구 독산동 1067-9 옥계어린이집,37.4601749,126.9003147,2024-01-04
독산2동,서울특별시 금천구 시흥대로84길43,서울특별시 금천구 독산동 1070-16,37.4609075,126.9015813,2024-01-04
독산2동,서울특별시 금천구 시흥대로84길29,서울특별시 금천구 독산동 1068-20,37.4605953,126.9009529,2024-01-04
